applicationId,nodeId,viewTimestamp,companyId,userId,userEmail,session,pageId,pageName,processTime,portletId,portletSetup,portletAdditionalConfig
educamadrid,emportal51,2015-08-07T12:26:07.137,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,33,114,{},
educamadrid,emportal51,2015-08-07T12:26:18.934,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,32,33,{},
educamadrid,emportal51,2015-08-07T12:26:18.934,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,32,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:26:18.934,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,32,114,{},
educamadrid,emportal51,2015-08-07T12:25:56.828,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,31,33,{},
educamadrid,emportal51,2015-08-07T12:25:56.828,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,31,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:25:56.828,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,31,114,{},
educamadrid,emportal51,2015-08-07T12:26:12.132,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,35,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:26:12.132,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,35,58,{},
educamadrid,emportal51,2015-08-07T12:26:12.132,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,35,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:25:54.099,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,35,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:25:54.099,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,35,58,{},
educamadrid,emportal51,2015-08-07T12:25:54.099,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,35,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:26:25.878,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,24,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:26:25.878,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,24,58,{},
educamadrid,emportal51,2015-08-07T12:26:25.878,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,24,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:26:25.171,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,34,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:26:25.171,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,34,58,{},
educamadrid,emportal51,2015-08-07T12:26:25.171,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,34,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:26:22.787,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,19,33,{},
educamadrid,emportal51,2015-08-07T12:26:22.787,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,19,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:26:22.787,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11717,/3,19,114,{},
educamadrid,emportal51,2015-08-07T12:26:27.529,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,27,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:26:27.529,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,27,58,{},
educamadrid,emportal51,2015-08-07T12:26:27.529,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,27,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:26:30.037,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,41,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:26:30.037,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,41,58,{},
educamadrid,emportal51,2015-08-07T12:26:30.037,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,41,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:26:31.262,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,26,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:26:31.262,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,26,58,{},
educamadrid,emportal51,2015-08-07T12:26:31.262,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,26,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:26:33.134,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,32,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:26:33.134,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,32,58,{},
educamadrid,emportal51,2015-08-07T12:26:33.134,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,32,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:26:26.820,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,37,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:26:26.820,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,37,58,{},
educamadrid,emportal51,2015-08-07T12:26:26.820,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,37,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:34:47.871,10158,10154,default@liferay.com,856FB101C3066511D66B5E8530FB7BD9,11387,/welcome,3618,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:34:47.871,10158,10154,default@liferay.com,856FB101C3066511D66B5E8530FB7BD9,11387,/welcome,3618,58,{},
educamadrid,emportal51,2015-08-07T12:34:47.871,10158,10154,default@liferay.com,856FB101C3066511D66B5E8530FB7BD9,11387,/welcome,3618,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:34:48.423,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,211,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:34:48.423,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,211,58,{},
educamadrid,emportal51,2015-08-07T12:34:48.423,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,211,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:46:46.115,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,10,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:46:46.115,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,10,58,{},
educamadrid,emportal51,2015-08-07T12:46:46.115,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,10,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:46:38.633,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,1201,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:46:38.633,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,1201,58,{},
educamadrid,emportal51,2015-08-07T12:46:38.633,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,1201,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:46:48.677,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,2,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:46:48.677,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,2,58,{},
educamadrid,emportal51,2015-08-07T12:46:48.677,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,2,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:47:49.408,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,2,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:47:49.408,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,2,58,{},
educamadrid,emportal51,2015-08-07T12:47:49.408,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,2,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:47:49.965,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,516,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:47:49.965,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,516,58,{},
educamadrid,emportal51,2015-08-07T12:47:49.965,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,516,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:48:56.371,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,924,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:48:56.371,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,924,58,{},
educamadrid,emportal51,2015-08-07T12:48:56.371,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,924,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:49:00.910,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,9,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:49:00.910,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,9,58,{},
educamadrid,emportal51,2015-08-07T12:49:00.910,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,9,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:49:01.596,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,695,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:49:01.596,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,695,58,{},
educamadrid,emportal51,2015-08-07T12:49:01.596,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,695,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:49:03.871,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,48,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:49:03.871,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,48,58,{},
educamadrid,emportal51,2015-08-07T12:49:03.871,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,48,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:49:03.825,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,2,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:49:03.825,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,2,58,{},
educamadrid,emportal51,2015-08-07T12:49:03.825,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,2,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:50:16.994,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11711,/pepe,24,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:50:16.994,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11711,/pepe,24,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:50:25.651,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11711,/pepe,1132,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:50:25.651,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11711,/pepe,1132,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:50:31.674,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,752,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:50:31.674,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,752,58,{},
educamadrid,emportal51,2015-08-07T12:50:31.674,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,752,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:50:40.743,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,12601,/contenido,94,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:50:40.743,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,12601,/contenido,94,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:50:41.901,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,43,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:50:41.901,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,43,58,{},
educamadrid,emportal51,2015-08-07T12:50:41.901,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,43,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:52:50.273,10158,10154,default@liferay.com,014FF23622EA8C7332A786CE66B2486B,11387,/welcome,3216,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:52:50.273,10158,10154,default@liferay.com,014FF23622EA8C7332A786CE66B2486B,11387,/welcome,3216,58,{},
educamadrid,emportal51,2015-08-07T12:52:50.273,10158,10154,default@liferay.com,014FF23622EA8C7332A786CE66B2486B,11387,/welcome,3216,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:53:30.061,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,125,liferayreports_WAR_liferayreports,{},
educamadrid,emportal51,2015-08-07T12:53:30.061,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,125,58,{},
educamadrid,emportal51,2015-08-07T12:53:30.061,10434,10154,admin@cgi.com,37C4AAA71AE1E93C42DC12FCCD3A163F,11387,/welcome,125,56_INSTANCE_w5uNtDt0Izrv,"{groupId=[10181], articleId=[WELCOME], portletSetupShowBorders=[false]}",
educamadrid,emportal51,2015-08-07T12:56:31.547,10158,10154,default@liferay.com,2254747EAEC2C04876874BAC1D3E78CF,12601,/contenido,137,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:56:31.547,10158,10154,default@liferay.com,2254747EAEC2C04876874BAC1D3E78CF,12601,/contenido,137,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:56:31.547,10158,10154,default@liferay.com,CAD1351C2070E51B0273740A714AB064,12601,/contenido,139,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:56:31.547,10158,10154,default@liferay.com,CAD1351C2070E51B0273740A714AB064,12601,/contenido,139,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:56:31.546,10158,10154,default@liferay.com,8F15E25959FCA27F6D134FCEBF7EA89F,12601,/contenido,138,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:56:31.546,10158,10154,default@liferay.com,8F15E25959FCA27F6D134FCEBF7EA89F,12601,/contenido,138,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:56:34.640,10158,10154,default@liferay.com,346366BB7C8C3C372CEF925EECC96D82,11711,/pepe,1245,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:56:34.640,10158,10154,default@liferay.com,346366BB7C8C3C372CEF925EECC96D82,11711,/pepe,1245,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:56:34.624,10158,10154,default@liferay.com,F39906A1F798427EF5B43340314634A4,11711,/pepe,212,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:56:34.624,10158,10154,default@liferay.com,F39906A1F798427EF5B43340314634A4,11711,/pepe,212,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:56:34.641,10158,10154,default@liferay.com,41354EC1B43DC5F9145C57E6ABBCF191,11711,/pepe,200,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:56:34.641,10158,10154,default@liferay.com,41354EC1B43DC5F9145C57E6ABBCF191,11711,/pepe,200,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:56:34.640,10158,10154,default@liferay.com,AF50F18194BFA6AEC5B0C754EC6AA12F,11711,/pepe,1242,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:56:34.640,10158,10154,default@liferay.com,AF50F18194BFA6AEC5B0C754EC6AA12F,11711,/pepe,1242,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:56:35.512,10158,10154,default@liferay.com,8414545C2F4ACA8A04154F5F6F4B3801,11711,/pepe,119,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:56:35.512,10158,10154,default@liferay.com,8414545C2F4ACA8A04154F5F6F4B3801,11711,/pepe,119,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:56:34.781,10158,10154,default@liferay.com,8F15E25959FCA27F6D134FCEBF7EA89F,11711,/pepe,168,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:56:34.781,10158,10154,default@liferay.com,8F15E25959FCA27F6D134FCEBF7EA89F,11711,/pepe,168,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:56:34.879,10158,10154,default@liferay.com,F39906A1F798427EF5B43340314634A4,12601,/contenido,132,56_INSTANCE_ZsdzDSePw3PF,"{ddmTemplateKey=[], enableComments=[false], extensions=null, enableRelatedAssets=[true], enableCommentRatings=[false], enableViewCountIncrement=[true], groupId=[10181], articleId=[WELCOME], enableRatings=[false], showAvailableLocales=[false], enablePrint=[false]}",
educamadrid,emportal51,2015-08-07T12:56:34.879,10158,10154,default@liferay.com,F39906A1F798427EF5B43340314634A4,12601,/contenido,132,56_INSTANCE_8ZmMlYLALK3f,"{groupId=[10181], articleId=[12611]}",
educamadrid,emportal51,2015-08-07T12:56:35.466,10158,10154,default@liferay.com,D796EEA1EF05136E87B7F0E3836FB1B3,11711,/pepe,75,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:56:35.466,10158,10154,default@liferay.com,D796EEA1EF05136E87B7F0E3836FB1B3,11711,/pepe,75,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:56:35.512,10158,10154,default@liferay.com,2346F5C83E06DB5FEFF3EA62E47A040A,11711,/pepe,119,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:56:35.512,10158,10154,default@liferay.com,2346F5C83E06DB5FEFF3EA62E47A040A,11711,/pepe,119,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:56:34.776,10158,10154,default@liferay.com,CAD1351C2070E51B0273740A714AB064,11711,/pepe,182,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
educamadrid,emportal51,2015-08-07T12:56:34.776,10158,10154,default@liferay.com,CAD1351C2070E51B0273740A714AB064,11711,/pepe,182,110_INSTANCE_t8eM93SvuZTx,"{showSubfolders=[true], showFoldersSearch=[false], fileEntryColumns=[name,size], folderColumns=[name,num-of-folders,num-of-documents]}",
educamadrid,emportal51,2015-08-07T12:56:36.054,10158,10154,default@liferay.com,F39906A1F798427EF5B43340314634A4,11717,/3,145,33,{},
educamadrid,emportal51,2015-08-07T12:56:36.054,10158,10154,default@liferay.com,F39906A1F798427EF5B43340314634A4,11717,/3,145,148_INSTANCE_DEpGDIsaFpfs,"{displayStyle=[cloud], showAssetCount=[true], showZeroAssetCount=[false], maxAssetTags=[10], classNameId=[10007]}",
educamadrid,emportal51,2015-08-07T12:56:36.054,10158,10154,default@liferay.com,F39906A1F798427EF5B43340314634A4,11717,/3,145,114,{},
educamadrid,emportal51,2015-08-07T12:56:35.466,10158,10154,default@liferay.com,C913A61089C455511ED5C3DBE91E30CE,11711,/pepe,74,3_WAR_opensocialportlet_INSTANCE_En5Kn1aFsBWY,{},
